RESPID,MODE,LANGUAGE,LANGUAGEINITIAL,STRATUM,INTERVIEW_START,INTERVIEW_END,ECON1MOD,ECON1BMOD,COMTYPE2,UNITY,CRIMESAFE,GOVPROTCT,MOREGUNIMPACT,FIN_SIT,VET1,VOL12_CPS,EMINUSE,INTMOB,INTFREQ,INTFREQ_COLLAPSED,HOME4NW2,BBHOME,SMUSE_FB,SMUSE_YT,SMUSE_X,SMUSE_IG,SMUSE_SC,SMUSE_WA,SMUSE_TT,SMUSE_RD,SMUSE_BSK,SMUSE_TH,SMUSE_TS,RADIO,DEVICE1A,SMART2,NHISLL,RELIG,RELIGCAT1,BORN,ATTENDPER,ATTENDONLINE2,RELIMP,PRAY,EDUCCAT,REGISTRATION,PARTY,PARTYLN,PARTYSUM,HISP,RACECMB,RACETHN,AGEGRP,AGECAT,BIRTHPLACE,GENDER,ADULTS,VOTED2024,VOTEGEN_POST,INC_SDT1,CREGION,METRO,BASEWT,WEIGHT
9038,1,1,9,10,2025-02-28,2025-02-28,2,3,1,1,3,2,3,1,4,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,12,3,2,6,6,3,6,1,1,4,2,2,2,4,4,8,3,1,2,1,1,2,6,4,1,0.401100236550262,0.41091486377380027
774,2,1,,10,2025-05-09,2025-05-09,4,2,2,2,3,1,1,3,2,99,99,99,99,99,,,,,,,,,,,,,,99,99,,99,99,99,99,99,99,99,99,99,99,3,2,2,99,1,1,13,4,1,1,1,2,,1,2,1,0.802200473100524,0.6237179769058293
11907,2,1,,9,2025-05-27,2025-05-27,3,3,1,2,3,2,1,2,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,11,4,2,5,6,2,3,2,1,2,,2,2,1,1,7,3,1,2,2,1,2,3,2,1,0.9018011921354439,0.40250305393764907
10144,1,1,9,10,2025-03-16,2025-03-16,3,1,2,1,2,2,3,2,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,4,1,1,1,1,1,,1,2,1,1,10,4,1,1,1,1,1,99,3,1,0.401100236550262,0.1463826885795347
2700,1,1,9,10,2025-02-25,2025-02-25,3,2,1,2,2,2,2,2,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,2,3,1,2,,2,2,1,1,9,3,1,1,2,1,2,7,2,1,0.802200473100524,0.8379535673751751
4498,3,1,9,10,2025-03-25,2025-03-25,1,3,3,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,,1,2,1,1,13,4,1,1,2,1,1,8,3,2,1.604400946201048,0.4657428369291109
5379,1,1,9,10,2025-02-26,2025-02-26,3,1,2,2,2,2,2,2,4,1,1,1,2,2,2,,1,1,2,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,3,4,1,1,1,1,1,,1,2,1,1,10,4,1,1,3,1,1,4,3,1,1.2033007096507862,0.387764897555052
5345,2,2,,8,2025-05-22,2025-05-22,3,1,1,1,3,1,1,2,4,2,1,1,4,3,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,,2,1,1,3,7,3,4,2,1,1,2,1,1,1,0.38496442515893575,0.3217388554121645
3409,1,1,9,10,2025-03-16,2025-03-16,2,3,2,1,2,2,1,3,4,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,1,2,12,3,2,6,6,3,6,3,1,2,,2,1,1,3,3,2,1,1,1,1,2,5,4,1,0.401100236550262,0.9290301591124506
8799,2,1,,3,2025-05-06,2025-05-06,4,2,3,2,4,2,1,4,4,2,2,2,6,4,,,,,,,,,,,,,,1,1,2,1,1,1,2,2,2,1,1,3,1,2,,2,2,2,2,11,4,1,2,2,1,2,1,3,2,0.9428757511345175,0.7506521197450517
1403,1,1,9,10,2025-03-02,2025-03-02,2,3,3,2,2,1,2,4,4,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,6,6,2,6,2,1,1,,1,2,1,1,8,3,1,1,2,1,1,1,1,1,0.802200473100524,0.8106990466601597
18296,2,1,,10,2025-05-02,2025-05-02,3,2,2,2,2,2,1,3,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,3,6,1,1,2,1,2,,2,2,1,1,10,4,1,2,2,1,1,3,3,1,1.604400946201048,0.7646837743634296
4173,2,1,,7,2025-05-02,2025-05-02,3,3,3,1,2,2,1,1,4,2,1,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,3,3,2,5,1,1,2,,2,2,2,2,6,2,4,1,2,1,2,8,2,1,0.3549963201832534,0.36791862909209966
2185,2,2,,7,2025-05-06,2025-05-06,3,3,1,2,3,2,1,2,4,2,2,2,6,4,,,,,,,,,,,,,,2,1,2,2,12,3,2,5,5,3,6,3,3,3,2,2,1,99,3,12,4,4,1,4,99,,4,3,1,0.5324944802748801,1.30304794751127
12052,1,1,9,10,2025-03-22,2025-03-22,1,3,1,2,3,1,3,1,4,2,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,10,3,2,6,6,4,7,1,1,4,99,9,2,1,1,8,3,1,2,1,1,2,99,3,1,0.401100236550262,0.23926488717831879
6410,1,1,9,10,2025-03-11,2025-03-11,3,2,2,2,3,2,3,2,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,9,3,2,6,6,3,7,2,1,3,2,2,2,1,1,9,3,1,1,2,1,2,4,2,1,0.802200473100524,0.5804959686095992
2638,2,1,,9,2025-06-06,2025-06-06,2,3,3,1,2,2,3,2,2,1,1,1,1,1,1,2,1,1,99,1,1,99,1,99,99,99,99,1,1,1,1,1,1,1,4,4,3,6,3,1,1,,1,2,1,1,1,1,1,1,3,1,1,5,2,2,1.3527017882031658,3.6609263077861125
693,2,1,,10,2025-05-06,2025-05-06,3,3,3,2,3,2,2,4,4,2,2,2,6,4,,,,,,,,,,,,,,1,1,1,2,99,99,2,6,4,2,3,3,2,99,99,9,2,2,2,11,4,1,2,99,2,,1,2,1,0.802200473100524,1.0635517234808873
14847,2,1,,10,2025-05-05,2025-05-05,3,1,2,1,2,1,2,1,4,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,6,1,2,3,2,1,,1,2,1,1,7,3,1,2,3,2,,6,1,1,2.4066014193015723,3.4651554724729987
14906,1,1,9,10,2025-02-24,2025-02-24,2,3,2,2,2,1,1,2,4,2,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,12,3,2,5,6,3,6,1,1,3,1,1,2,1,1,7,3,1,1,2,1,3,7,3,1,0.802200473100524,0.1775648409676334
8452,1,1,9,4,2025-03-17,2025-03-17,4,2,1,2,4,2,3,3,4,2,1,1,3,3,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,4,3,1,1,2,1,3,2,2,2,2,2,9,3,1,2,2,2,,4,3,1,0.8407755587797654,1.2149349960816798
8007,1,1,9,10,2025-02-27,2025-02-27,3,2,2,2,2,2,3,3,4,2,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,2,5,5,2,2,2,1,2,,2,1,2,3,11,4,3,2,1,1,2,1,3,1,0.401100236550262,0.24030586666714723
15129,1,1,9,10,2025-03-01,2025-03-01,2,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,2,2,1,1,1,2,11,4,2,1,3,1,5,1,1,3,2,2,2,1,1,11,4,1,2,2,1,2,4,4,1,0.802200473100524,0.3710431888255634
3257,1,1,9,10,2025-03-16,2025-03-16,2,2,2,2,2,2,1,1,4,1,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,2,2,1,1,2,10,3,2,6,6,3,7,1,1,2,,2,2,1,1,5,2,1,1,2,1,2,1,4,1,0.802200473100524,0.6281114766693636
5431,1,1,9,8,2025-02-25,2025-02-25,3,1,2,1,1,2,1,1,4,2,2,1,1,1,2,,1,1,2,1,1,2,1,2,2,2,2,1,1,1,2,12,3,2,4,4,1,2,99,3,1,,1,1,1,3,1,1,1,2,5,99,,99,3,1,0.5774466377384035,1.373836020945628
7824,1,1,9,10,2025-03-06,2025-03-06,3,3,1,2,4,2,3,4,4,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,6,6,2,3,2,2,4,2,2,2,1,1,3,2,1,2,2,2,,2,2,1,0.802200473100524,1.4304159529136422
7523,1,1,9,10,2025-02-24,2025-02-24,4,1,2,2,3,2,2,2,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,12,3,2,5,5,3,6,3,2,1,,1,2,1,1,8,3,1,1,1,2,,4,3,1,0.401100236550262,0.9942461478334322
336,1,1,9,10,2025-03-09,2025-03-09,4,2,1,2,4,2,1,1,4,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,2,2,1,1,2,9,3,2,6,6,4,7,1,1,2,,2,2,1,1,1,1,1,2,2,1,2,8,4,1,0.802200473100524,1.0728851040922405
7298,1,1,9,10,2025-02-26,2025-02-26,3,1,2,1,2,1,2,2,4,1,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,5,6,3,2,2,1,4,1,1,2,1,1,6,2,1,1,2,1,1,8,4,1,0.802200473100524,0.878559030645066
6512,2,1,,10,2025-06-02,2025-06-02,3,1,1,2,4,1,2,2,4,2,1,1,1,1,1,2,2,1,2,2,2,2,99,2,2,2,2,2,1,1,2,1,1,1,4,4,2,3,2,1,1,,1,1,1,3,4,2,1,1,1,1,1,2,4,1,0.802200473100524,1.2061288178468619
8356,2,1,,10,2025-05-06,2025-05-06,2,1,3,2,2,1,3,1,4,1,1,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,6,1,2,1,1,1,,1,2,1,1,8,3,1,1,4,1,1,8,2,1,2.4066014193015723,1.3262063125804517
18675,1,1,9,6,2025-04-01,2025-04-01,3,3,1,2,3,2,2,1,4,2,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,1,2,2,2,2,6,1,1,1,1,1,,1,2,3,5,4,2,4,2,2,1,1,8,3,1,0.783130841714174,0.8670896244800337
16840,2,1,,10,2025-05-23,2025-05-23,3,2,2,2,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,99,99,2,5,6,4,7,1,1,2,,2,2,1,1,7,3,1,2,3,1,2,5,2,1,2.4066014193015723,1.1334667215718046
17540,2,1,9,10,2025-05-27,2025-05-27,3,2,1,2,3,2,1,4,4,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,11,4,2,5,6,4,7,2,1,2,,2,2,1,1,6,2,1,2,1,1,2,1,1,1,0.802200473100524,0.5536486515259582
302,1,1,9,6,2025-03-31,2025-03-31,4,2,1,2,3,2,3,4,2,2,1,1,2,2,2,,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,12,3,2,6,6,4,3,1,1,2,,2,1,99,3,7,3,1,2,1,1,2,1,1,1,0.391565420857087,0.21095791347978055
7597,1,1,9,8,2025-03-22,2025-03-22,4,2,1,2,4,2,1,3,4,2,1,1,2,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,1,1,1,2,5,1,1,2,1,2,,2,1,4,3,5,2,1,2,1,1,2,2,4,1,0.19248221257946788,0.13171892690001621
5910,3,1,9,3,2025-02-26,2025-02-26,3,2,3,2,3,2,1,3,4,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,3,1,2,2,1,2,,2,2,2,2,7,3,1,2,1,1,2,1,3,2,0.47143787556725875,0.3127337000498948
8360,2,1,9,1,2025-05-02,2025-05-02,2,1,1,2,3,2,1,2,4,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,5,1,99,2,1,2,,2,2,2,2,8,3,1,2,3,1,2,2,3,1,0.48049289764303693,0.3466436057304795
16669,2,1,,10,2025-05-05,2025-05-05,2,1,2,2,2,1,2,2,4,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,,1,2,1,1,5,2,1,2,2,1,1,8,3,2,1.604400946201048,1.1762844259905112
945,1,1,9,9,2025-03-12,2025-03-12,4,3,3,1,3,2,1,1,4,2,1,1,2,2,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,1,1,1,6,5,4,3,2,3,4,2,2,2,2,2,3,2,1,2,1,2,,1,2,1,0.22545029803386096,0.571263805730442
14206,1,1,9,10,2025-02-21,2025-02-21,2,1,3,1,2,1,2,2,4,2,2,1,4,3,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,5,5,2,5,1,1,1,,1,2,99,99,9,3,1,1,2,1,1,5,1,1,0.802200473100524,0.87888932460026
13873,1,1,9,10,2025-02-21,2025-02-21,3,1,2,2,3,2,1,1,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,5,4,2,5,6,2,6,1,1,2,,2,2,1,1,10,4,1,1,2,1,2,8,1,1,0.802200473100524,0.24813232771647684
7240,1,1,9,10,2025-03-28,2025-03-28,1,1,2,1,2,2,2,2,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,2,4,1,1,1,1,1,,1,2,1,1,13,4,1,1,3,1,1,3,3,1,1.2033007096507862,0.387764897555052
4886,1,1,9,10,2025-02-24,2025-02-24,3,1,1,1,3,2,1,3,4,2,2,1,2,2,1,4,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,12,3,2,6,6,1,2,3,1,1,,1,1,99,3,2,1,4,2,2,2,,1,2,1,0.802200473100524,3.5939391247825383
2373,1,1,9,10,2025-03-03,2025-03-03,2,3,2,2,3,2,3,2,4,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,2,5,5,3,6,1,1,1,,1,2,1,1,6,2,4,1,2,1,3,8,4,1,0.802200473100524,0.2358898354259279
8915,3,1,9,4,2025-03-14,2025-03-14,2,1,1,2,3,2,1,1,4,1,1,1,5,4,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,1,1,3,1,2,,2,2,2,2,10,4,1,2,2,1,2,1,3,1,1.6815511175595308,1.4441021713685374
13744,2,1,,10,2025-05-05,2025-05-05,3,1,1,2,3,2,1,2,4,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,5,5,2,6,3,1,2,,2,2,2,2,7,3,1,1,2,1,2,1,3,1,1.604400946201048,2.3148479232670507
17166,1,1,9,10,2025-02-28,2025-02-28,3,1,3,2,2,2,2,2,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,,1,2,1,1,11,4,1,1,3,1,1,3,2,2,1.2033007096507862,0.4252147405904004
584,1,1,9,10,2025-02-27,2025-02-27,2,2,2,1,2,1,3,2,4,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,4,6,1,2,1,1,4,2,2,2,1,1,11,4,1,1,2,1,1,5,2,1,0.802200473100524,0.3598851631092785
7525,2,1,,10,2025-06-03,2025-06-03,2,3,1,2,2,2,1,2,4,2,1,1,1,1,1,2,1,1,2,1,2,1,2,1,2,1,2,1,1,1,2,12,3,2,6,6,3,3,1,1,3,2,2,2,1,1,6,2,1,2,1,1,2,7,4,1,0.802200473100524,0.6168784166378884
16581,2,1,,10,2025-05-13,2025-05-13,3,1,1,2,4,2,1,1,4,2,1,1,2,2,1,2,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,12,3,2,5,5,3,1,1,1,2,,2,2,1,1,11,4,1,2,1,1,2,5,4,1,0.802200473100524,0.3710431888255634
10444,2,1,,10,2025-06-11,2025-06-11,2,1,2,2,2,2,3,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,1,1,1,2,5,6,2,5,2,1,1,,1,2,1,1,12,4,1,1,2,1,1,8,3,1,1.604400946201048,0.9054857405513795
13607,1,1,9,4,2025-03-12,2025-03-12,2,2,1,2,3,2,1,1,4,1,1,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,2,5,1,1,1,1,2,,2,2,1,1,7,3,1,2,4,1,2,8,3,1,1.261163338169648,0.6972215292774098
4954,1,1,9,10,2025-03-11,2025-03-11,3,2,2,2,3,2,1,2,4,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,6,2,3,1,1,2,,2,2,1,1,4,2,1,1,2,1,2,7,4,1,0.802200473100524,0.8341676280203276
8036,2,1,,10,2025-05-19,2025-05-19,2,3,1,1,4,2,1,3,4,2,1,1,1,1,2,,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,5,2,1,1,2,1,2,,2,2,1,1,11,4,1,2,1,1,2,1,2,1,0.802200473100524,0.30294323614160706
465,1,1,9,8,2025-02-23,2025-02-23,3,1,3,1,3,2,3,3,4,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,1,2,12,3,2,3,1,2,2,3,1,1,,1,1,1,3,3,2,1,2,3,1,1,1,4,1,0.5774466377384035,0.8132811937228708
9878,2,1,,2,2025-06-05,2025-06-05,3,3,2,2,5,2,1,3,2,2,1,1,5,4,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,5,4,3,6,1,1,2,,2,2,1,1,13,4,1,2,1,1,2,5,3,1,0.577363668715013,0.39456491985718867
16823,1,2,10,7,2025-02-25,2025-02-25,4,2,1,2,3,2,1,3,4,2,1,1,1,1,1,4,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,5,5,3,6,1,2,4,2,2,1,99,3,5,2,4,1,2,2,,3,2,1,0.1774981600916267,0.3251475942334145
12861,2,2,,7,2025-05-05,2025-05-05,3,3,1,2,4,2,1,2,4,2,1,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,2,2,2,5,6,2,2,3,2,2,,2,1,1,3,3,2,4,2,4,2,,4,4,1,0.5324944802748801,2.1380800187492404
16616,2,1,,10,2025-05-07,2025-05-07,2,1,3,1,2,2,99,2,1,2,2,2,6,4,,,,,,,,,,,,,,1,1,1,2,2,2,2,4,6,3,1,2,1,3,1,1,2,1,1,11,4,1,2,1,1,1,1,2,1,0.802200473100524,0.34511242748370735
13850,1,1,9,10,2025-04-01,2025-04-01,2,3,2,2,2,2,1,1,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,6,2,1,1,2,1,3,2,2,2,1,1,12,4,1,2,1,1,2,8,1,1,0.401100236550262,0.19594229668006993
6654,2,1,,10,2025-05-01,2025-05-01,2,3,2,2,2,1,3,1,4,1,1,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,5,1,1,1,1,1,,1,2,1,1,9,3,1,1,2,1,1,8,2,1,1.604400946201048,0.8927014030842264
11914,1,1,9,10,2025-03-22,2025-03-22,2,3,1,2,2,2,2,1,4,1,1,1,2,2,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,2,4,1,2,1,1,4,1,1,2,2,2,5,2,1,1,2,1,3,8,1,1,0.802200473100524,0.2963063266931923
14254,2,1,,10,2025-05-19,2025-05-19,3,1,3,2,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,5,6,2,5,3,1,2,,2,2,1,1,11,4,1,1,2,1,2,4,1,1,1.604400946201048,1.195602046445487
13150,1,1,9,10,2025-03-15,2025-03-15,3,1,1,2,2,2,2,2,4,2,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,2,1,1,2,6,4,2,2,5,2,3,1,2,1,,1,2,1,1,1,1,4,1,3,2,,5,1,1,1.2033007096507862,3.468619706458036
4833,1,1,9,10,2025-02-22,2025-02-22,2,2,2,2,1,2,1,1,4,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,12,3,2,6,6,3,6,1,1,2,,2,2,1,1,6,2,1,1,2,1,2,7,3,1,0.802200473100524,0.5839163571908784
13290,1,1,9,10,2025-03-11,2025-03-11,4,2,1,1,3,2,1,3,4,1,1,1,1,1,2,,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,12,3,1,5,6,3,6,1,1,2,,2,2,1,1,4,2,1,1,2,1,2,4,4,1,0.802200473100524,0.8341676280203276
15660,2,1,,10,2025-05-12,2025-05-12,2,3,3,1,2,2,3,3,4,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,2,3,1,1,1,1,1,,1,2,1,1,4,2,1,2,2,1,1,6,3,1,1.604400946201048,1.6230620948476078
18048,1,1,9,10,2025-02-26,2025-02-26,4,3,1,2,3,2,1,2,4,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,10,3,2,6,6,3,6,2,1,2,,2,2,1,1,99,99,1,2,1,1,2,2,2,1,0.401100236550262,0.19328857887078896
8494,1,1,9,10,2025-02-25,2025-02-25,2,3,3,2,2,2,3,1,1,1,1,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,99,5,6,3,6,1,1,2,,2,2,1,1,11,4,1,2,99,1,2,6,1,1,0.802200473100524,0.36544941097977207
15591,2,1,,10,2025-05-05,2025-05-05,3,1,1,1,2,1,2,3,1,2,2,2,6,4,,,,,,,,,,,,,,1,2,,1,1,1,1,5,2,1,2,2,1,1,,1,2,1,1,13,4,1,1,3,1,1,3,3,1,2.4066014193015723,1.4698061551012342
14460,2,1,,10,2025-05-01,2025-05-01,2,1,2,2,2,1,2,1,4,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,,1,2,1,1,12,4,1,1,2,1,1,7,2,1,1.604400946201048,0.44303027744075024
18441,2,1,,10,2025-06-06,2025-06-06,3,1,2,2,3,2,1,4,4,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,4,1,1,2,1,1,,1,2,1,1,10,4,1,1,2,1,1,5,3,2,1.604400946201048,0.6226993579247316
14186,2,1,,10,2025-05-27,2025-05-27,3,2,3,2,2,2,3,2,2,2,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,5,6,1,1,1,1,3,2,2,2,1,1,10,4,1,2,1,1,2,6,4,1,0.802200473100524,0.5787881008765929
6078,3,1,9,10,2025-03-10,2025-03-10,2,2,2,2,1,2,1,3,1,1,1,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,6,6,4,6,1,1,3,1,1,2,1,1,13,4,1,1,2,1,2,3,4,1,1.604400946201048,0.7499203773869763
7491,2,1,,10,2025-05-05,2025-05-05,3,1,2,1,3,2,2,3,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,4,4,2,3,2,1,1,,1,2,1,1,8,3,1,2,1,1,1,4,3,1,0.802200473100524,0.47240802144750127
9221,2,1,,10,2025-06-03,2025-06-03,2,1,3,2,2,1,2,4,4,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,4,1,1,1,1,1,,1,2,1,1,7,3,1,1,3,1,1,7,2,1,2.4066014193015723,1.3262063125804517
17104,2,1,,10,2025-05-05,2025-05-05,3,3,1,1,3,2,1,3,4,2,2,2,6,4,,,,,,,,,,,,,,2,1,2,2,1,1,1,2,6,1,1,2,1,2,,2,2,1,1,13,4,1,2,2,1,2,1,4,1,1.604400946201048,0.7179064753627962
13147,2,1,,10,2025-05-05,2025-05-05,2,1,2,2,2,2,99,2,4,2,1,1,4,3,2,,1,2,2,2,2,2,2,2,2,99,2,2,1,1,2,1,1,1,2,2,1,1,1,1,1,,1,2,1,1,13,4,1,2,1,1,99,99,2,1,0.802200473100524,0.3444148656677369
2336,1,1,9,10,2025-03-25,2025-03-25,2,1,3,2,2,2,3,3,4,2,1,1,2,2,2,,1,2,1,1,1,2,1,2,2,1,2,1,1,1,2,11,4,2,6,6,1,2,2,1,1,,1,2,1,1,8,3,1,2,2,1,1,1,2,2,0.802200473100524,0.38902107338026826
11231,2,1,,10,2025-05-05,2025-05-05,4,3,2,2,3,2,3,1,4,2,1,1,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,12,3,2,6,6,4,7,2,2,4,99,9,2,1,1,12,4,1,2,1,2,,4,1,1,0.802200473100524,0.7276805620246384
14759,1,1,9,3,2025-02-28,2025-02-28,2,1,2,2,3,2,1,2,4,2,1,1,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,5,6,1,1,2,1,2,,2,2,2,2,3,2,1,2,2,1,2,3,3,1,0.47143787556725875,0.5805841211665665
15242,2,1,,10,2025-05-22,2025-05-22,2,3,1,2,3,2,2,2,4,2,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,1,2,3,5,10,4,4,1,2,1,1,4,4,1,1.604400946201048,0.7714626868520711
14100,1,1,9,10,2025-02-22,2025-02-22,3,3,99,2,3,1,1,4,4,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,2,2,2,1,1,1,2,12,3,2,5,6,3,5,3,1,3,1,1,1,1,3,6,2,1,2,3,2,,1,4,1,1.2033007096507862,2.3624087118643744
1988,1,1,9,6,2025-02-09,2025-02-09,4,3,2,2,2,99,99,2,4,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,2,2,1,1,99,99,99,99,2,99,99,1,1,1,4,99,9,99,2,2,4,2,1,2,1,1,99,6,1,1,0.391565420857087,0.6455856140205123
9095,2,1,,10,2025-05-20,2025-05-20,2,1,3,2,2,1,2,2,4,2,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,3,2,3,1,1,2,1,1,9,3,1,1,2,2,,3,1,2,1.604400946201048,3.063046231748165
1972,1,1,9,10,2025-03-06,2025-03-06,2,1,2,1,2,2,3,1,4,1,1,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,1,1,2,2,2,2,2,5,1,2,1,1,1,,1,1,1,3,9,3,1,2,2,1,1,8,4,1,0.802200473100524,0.47017564934654027
6767,2,1,,10,2025-05-05,2025-05-05,2,3,1,2,3,2,3,3,4,2,1,1,3,3,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,5,1,1,2,1,1,,1,2,4,4,12,4,1,2,1,1,1,1,3,1,0.802200473100524,0.6013402053653524
11252,1,1,9,10,2025-03-13,2025-03-13,2,3,2,2,2,1,3,2,4,2,1,1,3,3,1,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,5,1,1,2,1,1,,1,2,1,1,10,4,1,1,2,1,1,5,3,1,0.802200473100524,0.35316947284721184
